,location,salary,sector
1550,Dallas,57500.0,Accounting/Finance/Insurance
1551,Dallas,60000.0,Accounting/Finance/Insurance
1552,Dallas,85000.0,Experienced (Non-Manager)
1553,Dallas,110000.0,Manager (Manager/Supervisor of Staff)
1554,Dallas,52500.0,Accounting/Finance/Insurance
1555,Dallas,37500.0,Entry Level
1556,Dallas,102500.0,Manager (Manager/Supervisor of Staff)
1557,Dallas,62500.0,Accounting/Finance/Insurance
1558,Dallas,57500.0,Accounting/Finance/Insurance
1559,Dallas,90000.0,Accounting/Finance/Insurance
1560,Columbus,42500.0,Entry Level
1561,Dallas,70000.0,Accounting/Finance/Insurance
1562,Columbus,40500.0,Experienced (Non-Manager)
1563,Dallas,95000.0,Experienced (Non-Manager)
1564,Dallas,45000.0,Business/Strategic Management
1565,Dallas,65000.0,Manager (Manager/Supervisor of Staff)
1566,Dallas,50000.0,Entry Level
1567,Dallas,95000.0,Accounting/Finance/Insurance
1568,Dallas,62500.0,Manager (Manager/Supervisor of Staff)
1569,Dallas,67500.0,Accounting/Finance/Insurance
1570,Dallas,65000.0,Accounting/Finance/Insurance
1571,Irving,42500.0,Accounting/Finance/Insurance
1572,Dallas,45000.0,Experienced (Non-Manager)
1573,Dallas,45500.0,Food Services/Hospitality
1574,Dallas,85000.0,Accounting/Finance/Insurance
1575,Dallas,80000.0,Accounting/Finance/Insurance
1576,Dallas,77500.0,Experienced (Non-Manager)
1577,Dallas,42500.0,Experienced (Non-Manager)
1578,Dallas,95000.0,Experienced (Non-Manager)
1579,Dallas,80000.0,Accounting/Finance/Insurance
1580,Dallas,70000.0,Accounting/Finance/Insurance
1581,Dallas,107500.0,IT/Software Development
1582,Dallas,67500.0,Manager (Manager/Supervisor of Staff)
1583,Dallas,75000.0,Experienced (Non-Manager)
1584,Dallas,37500.0,Experienced (Non-Manager)
1585,Dallas,90000.0,Experienced (Non-Manager)
1586,Dallas,75000.0,Accounting/Finance/Insurance
1587,Dallas,37500.0,Experienced (Non-Manager)
1588,Dallas,107500.0,Medical/Health
1589,Dallas,45000.0,Sales/Retail/Business Development
1590,Dallas,40000.0,Experienced (Non-Manager)
1591,Columbus,40000.0,Entry Level
1592,Dallas,48000.0,Experienced (Non-Manager)
1593,Dallas,34140.0,Manager (Manager/Supervisor of Staff)
1594,Dallas,82500.0,Manager (Manager/Supervisor of Staff)
1595,Dallas,32500.0,Accounting/Finance/Insurance
1596,Dallas,70000.0,Experienced (Non-Manager)
1597,Irving,75000.0,Experienced (Non-Manager)
1598,Dallas,60000.0,Experienced (Non-Manager)
1599,IrvingTX,42500.0,Accounting/Finance/Insurance
1600,Irving,77500.0,Experienced (Non-Manager)
1601,Dallas,67500.0,Accounting/Finance/Insurance
1602,Dallas,50000.0,Entry Level
1603,Dallas,62500.0,Experienced (Non-Manager)
1604,Dallas,55000.0,Accounting/Finance/Insurance
1605,DallasTX,85000.0,Human Resources
1606,Dallas,45000.0,Business/Strategic Management
1607,Dallas,40000.0,Experienced (Non-Manager)
1608,Dallas,38200.0,Sales/Retail/Business Development
1609,Columbus,40000.0,Entry Level
1610,Plastic Extrusion Shift Manager – Flexible Packaging -- Direct Hire with benefits and relocation  -- Your information will be held highly confidential – apply with confidence.  Location: East Dallas,61000.0,Manufacturing/Production/Operations
1611,Dallas,80000.0,Accounting/Finance/Insurance
1612,DallasTX,47500.0,Accounting/Finance/Insurance
1613,Dallas,84750.0,Experienced (Non-Manager)
1614,Dallas,57500.0,Accounting/Finance/Insurance
1615,Dallas,55000.0,Accounting/Finance/Insurance
1616,Dallas,35000.0,Entry Level
1617,Dallas,72500.0,Experienced (Non-Manager)
1618,Dallas,65000.0,Accounting/Finance/Insurance
1619,Dallas,82500.0,General/Other: Accounting/Finance
1620,Dallas,92500.0,Accounting/Finance/Insurance
1621,Dallas,70000.0,Experienced (Non-Manager)
1622,Dallas,110000.0,IT/Software Development
1623,Dallas,67500.0,Accounting/Finance/Insurance
1624,Dallas,120000.0,IT/Software Development
1625,Dallas,57500.0,Accounting/Finance/Insurance
1626,Dallas,92500.0,Accounting/Finance/Insurance
1627,Dallas,40000.0,Accounting/Finance/Insurance
1628,Dallas,55000.0,Accounting/Finance/Insurance
1629,Dallas,55000.0,Manager (Manager/Supervisor of Staff)
1630,Dallas,40000.0,Experienced (Non-Manager)
1631,Dallas,107500.0,Accounting/Finance/Insurance
1632,Dallas,85000.0,Experienced (Non-Manager)
1633,Dallas,82500.0,Accounting/Finance/Insurance
1634,Fountain City,65000.0,Insurance Agent/BrokerGeneral/Other: Sales/Business DevelopmentFinancial Products Sales/Brokerage
1635,Knoxville,55000.0,Experienced (Non-Manager)
1636,Knoxville,70000.0,Sales/Retail/Business Development
1637,Lillington,95000.0,Manager (Manager/Supervisor of Staff)
1638,Maple ShadeNJ,72500.0,Experienced (Non-Manager)
1639,Plastics Quality Manager,122500.0,Quality Assurance/Safety
1640,Philadelphia,75000.0,Experienced (Non-Manager)
1641,Skokie,77500.0,Manager (Manager/Supervisor of Staff)
1642,North Andover,65000.0,Food Services/Hospitality
1643,West Allis,42500.0,Food Services/Hospitality
1644,St. Joseph,110000.0,Manager (Manager/Supervisor of Staff)
1645,Philadelphia,40000.0,Manager (Manager/Supervisor of Staff)
1646,Jonesboro,53000.0,Manager (Manager/Supervisor of Staff)
1647,Raleigh,55000.0,Manager (Manager/Supervisor of Staff)
1648,Charlotte,50000.0,Manager (Manager/Supervisor of Staff)
1649,Miami,107500.0,Manager (Manager/Supervisor of Staff)
1650,San Antonio,52500.0,Manager (Manager/Supervisor of Staff)
1651,Houston,125000.0,Medical/Health
1652,New York,135000.0,Student (High School)
1653,Tampa,48500.0,Manager (Manager/Supervisor of Staff)
1654,Fishers,42500.0,Manager (Manager/Supervisor of Staff)
1655,Oakland,125000.0,Manager (Manager/Supervisor of Staff)
1656,Okoboji,55000.0,Manager (Manager/Supervisor of Staff)
1657,Daytona,48000.0,Manager (Manager/Supervisor of Staff)
1658,Springfield,37500.0,Manager (Manager/Supervisor of Staff)
1659,Springfield,52500.0,Manager (Manager/Supervisor of Staff)
1660,Baton Rouge,50000.0,Manager (Manager/Supervisor of Staff)
1661,Pompano Beach,37500.0,Manager (Manager/Supervisor of Staff)
1662,Baton Rouge,51500.0,Food Services/Hospitality
1663,San Francisco,147500.0,Medical/Health
1664,Twin Falls,125000.0,Experienced (Non-Manager)
1665,Springfield,37500.0,Manager (Manager/Supervisor of Staff)
1666,Mcknight,36000.0,Food Services/Hospitality
1667,Chicago,80000.0,Experienced (Non-Manager)
1668,Santa Monica,90000.0,Food Services/Hospitality
1669,Monroe,60000.0,Manager (Manager/Supervisor of Staff)
1670,Charlotte,46000.0,Manager (Manager/Supervisor of Staff)
1671,Los Angeles,80000.0,Food Services/Hospitality
1672,Denver,47500.0,Manager (Manager/Supervisor of Staff)
1673,Springfield,52500.0,Manager (Manager/Supervisor of Staff)
1674,Monroe,42000.0,Manager (Manager/Supervisor of Staff)
1675,Los Angeles,72500.0,Manager (Manager/Supervisor of Staff)
1676,Plymouth Meeting,50000.0,Food Services/Hospitality
1677,Fort Lauderdale,46000.0,Food Services/Hospitality
1678,Erie,62500.0,Manager (Manager/Supervisor of Staff)
1679,Daytona Beach,87500.0,Medical/Health
1680,Charlotte,57500.0,Manager (Manager/Supervisor of Staff)
1681,Chicago,80000.0,Manager (Manager/Supervisor of Staff)
1682,Job location not provided,57500.0,Manager (Manager/Supervisor of Staff)
1683,Austin,47500.0,Manager (Manager/Supervisor of Staff)
1684,Corpus Christi,52000.0,Medical/Health
1685,Kingman,51500.0,Manager (Manager/Supervisor of Staff)
1686,Appleton,42500.0,Food Services/Hospitality
1687,Appleton,65000.0,Manager (Manager/Supervisor of Staff)
1688,Clearwater,47500.0,Manager (Manager/Supervisor of Staff)
1689,Charleston,40500.0,Manager (Manager/Supervisor of Staff)
1690,San Francisco,73000.0,Experienced (Non-Manager)
1691,Palo Alto,45000.0,Experienced (Non-Manager)
1692,Fort Lauderdale,50000.0,Manager (Manager/Supervisor of Staff)
1693,Sarasota,49500.0,Manager (Manager/Supervisor of Staff)
1694,Chula Vista,27000.0,Manager (Manager/Supervisor of Staff)
1695,Springfield,110000.0,Manager (Manager/Supervisor of Staff)
1696,Destin,45000.0,Manager (Manager/Supervisor of Staff)
1697,Ventura,52500.0,Manager (Manager/Supervisor of Staff)
1698,Tampa,48000.0,Manager (Manager/Supervisor of Staff)
1699,San Jose,74000.0,Experienced (Non-Manager)
1700,Wichita,60000.0,Manager (Manager/Supervisor of Staff)
1701,Dallas,65000.0,Manager (Manager/Supervisor of Staff)
1702,Los Angeles,41500.0,Experienced (Non-Manager)
1703,San Jose,52197.5,Experienced (Non-Manager)
1704,Bradenton,51500.0,Manager (Manager/Supervisor of Staff)
1705,Rosemont,33500.0,Manager (Manager/Supervisor of Staff)
1706,Wichita,46000.0,Manager (Manager/Supervisor of Staff)
1707,Kenosha,42500.0,Food Services/Hospitality
1708,19063,38000.0,Manager (Manager/Supervisor of Staff)
1709,Hagerstown,130154.79999999999,Experienced (Non-Manager)
1710,Savannah,42500.0,Food Services/Hospitality
1711,Olathe,55000.0,Manager (Manager/Supervisor of Staff)
1712,Joplin,49500.0,Food Services/Hospitality
1713,St. Louis,38000.0,Food Services/Hospitality
1714,Jonesboro,110000.0,Manager (Manager/Supervisor of Staff)
1715,Homestead,50000.0,Manager (Manager/Supervisor of Staff)
1716,Newton,34000.0,Manager (Manager/Supervisor of Staff)
1717,Chicago,85000.0,Manager (Manager/Supervisor of Staff)
1718,Neenah,50500.0,Food Services/Hospitality
1719,Orlando,45000.0,Manager (Manager/Supervisor of Staff)
1720,Fentress,46000.0,Manager (Manager/Supervisor of Staff)
1721,Vero Beach,57500.0,Manager (Manager/Supervisor of Staff)
1722,Clearwater,42500.0,Manager (Manager/Supervisor of Staff)
1723,Fond Du Lac,42500.0,Food Services/Hospitality
1724,Onalaska,42500.0,Food Services/Hospitality
1725,Port Aransas,32500.0,Manager (Manager/Supervisor of Staff)
1726,Dayton,55000.0,Manager (Manager/Supervisor of Staff)
1727,Morgan Hill,60220.0,Experienced (Non-Manager)
1728,Jacksonville,45000.0,Manager (Manager/Supervisor of Staff)
1729,Roscommon,37500.0,Manager (Manager/Supervisor of Staff)
1730,Baton Rouge,47500.0,Food Services/Hospitality
1731,San Francisco,52500.0,Manager (Manager/Supervisor of Staff)
1732,Shreveport,45000.0,Food Services/Hospitality
1733,Wauwatosa,42500.0,Food Services/Hospitality
1734,Oxnard,45000.0,Manager (Manager/Supervisor of Staff)
1735,Altoona,46500.0,Experienced (Non-Manager)
1736,Port Aransas,34000.0,Manager (Manager/Supervisor of Staff)
1737,Bluffton,45000.0,Manager (Manager/Supervisor of Staff)
1738,Charlotte,46000.0,Manager (Manager/Supervisor of Staff)
1739,Palo Alto,52500.0,Manager (Manager/Supervisor of Staff)
1740,North Las Vegas,52500.0,Food Services/Hospitality
1741,Palo Alto,41000.0,Experienced (Non-Manager)
1742,Shreveport,52500.0,Manager (Manager/Supervisor of Staff)
1743,Columbus,52500.0,Experienced (Non-Manager)
1744,North Miami,57500.0,Manager (Manager/Supervisor of Staff)
1745,Chelan,105500.0,Medical/Health
1746,Springfield,37500.0,Manager (Manager/Supervisor of Staff)
1747,Skokie,55000.0,Manager (Manager/Supervisor of Staff)
1748,Liberal,35500.0,Experienced (Non-Manager)
1749,Miami,52500.0,Manager (Manager/Supervisor of Staff)
1750,Grand Rapids,64000.0,Entry Level
1751,Cream Ridge,45000.0,Manager (Manager/Supervisor of Staff)
1752,Neenah,42500.0,Food Services/Hospitality
1753,Fort Wayne,45000.0,Manager (Manager/Supervisor of Staff)
1754,Los Angeles,90000.0,Manager (Manager/Supervisor of Staff)
1755,New York City,35000.0,Entry Level
1756,South Pasadena,42500.0,Manager (Manager/Supervisor of Staff)
1757,Hickory,57500.0,Experienced (Non-Manager)
1758,Baton Rouge,47500.0,Manager (Manager/Supervisor of Staff)
1759,Newport Beach,58500.0,Manager (Manager/Supervisor of Staff)
1760,Mobile,47500.0,Food Services/Hospitality
1761,Clearwater,45000.0,Experienced (Non-Manager)
1762,Northampton,47500.0,Manager (Manager/Supervisor of Staff)
1763,Los Angeles,41500.0,Experienced (Non-Manager)
1764,Kent,40000.0,Manager (Manager/Supervisor of Staff)
1765,Medway,47000.0,Student (Undergraduate/Graduate)
1766,North Lancaster,28500.0,Medical/Health
1767,Indianapolis,33524.5,Sales/Retail/Business Development
1768,Houston,100000.0,Engineering
1769,Houston,85000.0,Building Construction/Skilled Trades
1770,Houston,125000.0,Building Construction/Skilled Trades
1771,Houston,90000.0,Manager (Manager/Supervisor of Staff)
1772,Houston,125000.0,Building Construction/Skilled Trades
1773,Houston,67500.0,Building Construction/Skilled Trades
1774,Houston,115000.0,Building Construction/Skilled Trades
1775,Houston,125000.0,Accounting/Finance/Insurance
1776,Houston,80000.0,Building Construction/Skilled Trades
1777,Houston,125000.0,Accounting/Finance/Insurance
1778,Houston,62500.0,Building Construction/Skilled Trades
1779,Knoxville,80000.0,IT/Software Development
1780,Houston,39000.0,Experienced (Non-Manager)
1781,San Antonio,64000.0,Accounting/Finance/Insurance
1782,Denver,42640.0,Accounting/Finance/Insurance
1783,Conshohocken,42500.0,Sales/Retail/Business Development
1784,Brooklyn,45000.0,Sales/Retail/Business Development
1785,Houston,42500.0,Sales/Retail/Business Development
1786,Boston,90000.0,Accounting/Finance/Insurance
1787,Boston,180000.0,Experienced (Non-Manager)
1788,Austin,50000.0,Sales/Retail/Business Development
1789,Cambridge,135000.0,Accounting/Finance/Insurance
1790,Austin,42500.0,Food Services/Hospitality
1791,Boston,82500.0,Accounting/Finance/Insurance
1792,Boston,37500.0,Food Services/Hospitality
1793,BostonMA,35000.0,Administrative/Clerical
1794,GHA Technologies,90000.0,Sales/Retail/Business Development
1795,San Francisco,125000.0,Sales/Retail/Business Development
1796,Bloomington,70000.0,Sales/Retail/Business Development
1797,Arlington Heights,120000.0,Sales/Retail/Business Development
1798,Indianapolis,70000.0,Sales/Retail/Business Development
1799,Overland Park,57500.0,Manufacturing/Production/Operations
1800,King Of Prussia,52500.0,Administrative/Clerical
1801,District of ColumbiaDC,45000.0,Administrative/Clerical
1802,West Mclean,43500.0,Entry Level
1803,BostonMA,22000.0,Administrative/Clerical
1804,Saint Louis,13000.0,Administrative/Clerical
1805,BostonMA,32500.0,Administrative/Clerical
1806,Columbus,77500.0,Engineering
1807,Bloomington,105000.0,IT/Software Development
1808,Napa,85000.0,Human Resources
1809,Lake Lotawana,50000.0,Experienced (Non-Manager)
1810,Shelbyville,72500.0,Experienced (Non-Manager)
1811,Edison,49000.0,Experienced (Non-Manager)
1812,Vandalia,60000.0,Manager (Manager/Supervisor of Staff)
1813,Fort Atkinson,31000.0,Human Resources
1814,Chicago,67500.0,Experienced (Non-Manager)
1815,SwedesboroNJ,112500.0,Human Resources
1816,Napa,65000.0,Human Resources
1817,Elkhart,80000.0,Manager (Manager/Supervisor of Staff)
1818,Morristown,120000.0,Experienced (Non-Manager)
1819,Vallejo,42436.0,Experienced (Non-Manager)
1820,Manchester,55000.0,Experienced (Non-Manager)
1821,Pleasanton,75000.0,Human Resources
1822,Ashburn,67500.0,Human Resources
1823,Coral Gables,50000.0,Human Resources
1824,Valley Forge,87500.0,Manager (Manager/Supervisor of Staff)
1825,Cincinnati,62500.0,IT/Software Development
1826,Chicago,53500.0,Experienced (Non-Manager)
1827,Cincinnati,162500.0,General/Other: IT/Software Development
1828,Cincinnati,31500.0,Entry Level
1829,Cincinnati,45000.0,Experienced (Non-Manager)
1830,Cincinnati,60500.0,Quality Assurance/Safety
1831,Cincinnati,90000.0,Manager (Manager/Supervisor of Staff)
1832,Chicago,45000.0,Accounting/Finance/Insurance
1833,Cincinnati,95000.0,Experienced (Non-Manager)
1834,Cincinnati,110000.0,Manufacturing/Production/Operations
1835,Cincinnati,35000.0,Entry Level
1836,Cincinnati,50000.0,Entry Level
1837,Chicago,60000.0,Accounting/Finance/Insurance
1838,Cincinnati,31000.0,Entry Level
1839,Cincinnati,85000.0,Experienced (Non-Manager)
1840,Chicago,102500.0,Experienced (Non-Manager)
1841,Cincinnati,70000.0,Sales/Retail/Business Development
1842,Cincinnati,30000.0,Entry Level
1843,Cincinnati,47500.0,Experienced (Non-Manager)
1844,Cincinnati,70000.0,Experienced (Non-Manager)
1845,Cincinnati,105000.0,Experienced (Non-Manager)
1846,Cincinnati,35000.0,Entry Level
1847,Cincinnati,35000.0,Experienced (Non-Manager)
1848,Cincinnati,65000.0,Experienced (Non-Manager)
1849,Madeira,55000.0,Manager (Manager/Supervisor of Staff)
1850,Cincinnati,102500.0,Experienced (Non-Manager)
1851,Cincinnati,85000.0,IT/Software Development
1852,Cincinnati,30000.0,Entry Level
1853,Cincinnati,32000.0,Entry Level
1854,Cincinnati,60000.0,Experienced (Non-Manager)
1855,Cincinnati,47500.0,Experienced (Non-Manager)
1856,Cincinnati,42500.0,Accounting/Finance/Insurance
1857,Chicago,82500.0,Manager (Manager/Supervisor of Staff)
1858,Chicago,47500.0,Entry Level
1859,Chicago,150000.0,Experienced (Non-Manager)
1860,Chicago,62500.0,Experienced (Non-Manager)
1861,GHA Technologies,90000.0,Sales/Retail/Business Development
1862,Cincinnati,30000.0,Manager (Manager/Supervisor of Staff)
1863,Cincinnati,56500.0,Manufacturing/Production/Operations
1864,Cincinnati,67500.0,Experienced (Non-Manager)
1865,Cincinnati,90000.0,Manager (Manager/Supervisor of Staff)
1866,Chicago,130000.0,Experienced (Non-Manager)
1867,Cincinnati,50000.0,Experienced (Non-Manager)
1868,Cincinnati,57500.0,Experienced (Non-Manager)
1869,Chicago,85000.0,Experienced (Non-Manager)
1870,Cincinnati,72500.0,Manager (Manager/Supervisor of Staff)
1871,Mason,47500.0,Entry Level
1872,Cincinnati,27500.0,Manager (Manager/Supervisor of Staff)
1873,Cincinnati,18000.0,Entry Level
1874,Cincinnati,35000.0,Entry Level
1875,Cincinnati,85000.0,IT/Software Development
1876,Cincinnati,28000.0,Experienced (Non-Manager)
1877,Cincinnati,57500.0,Experienced (Non-Manager)
1878,Chicago,87500.0,Accounting/Finance/Insurance
1879,West Chester,80000.0,Manager (Manager/Supervisor of Staff)
1880,Cincinnati,75000.0,Experienced (Non-Manager)
1881,Cincinnati,41000.0,Experienced (Non-Manager)
